,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Avg_Satisfaction_with_previous_vote,Garden_sqr_meter_per_person_in_residancy_area,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Overall_happiness_score,Num_of_kids_born_last_10_years,Looking_at_poles_int,Married_int,Gender_int,Voting_time_int,Financial_agenda_matters_int,Will_vote_only_large_party_int,Age_group_int,Most_Important_Issue_Social,Most_Important_Issue_Education,Most_Important_Issue_Environment,Most_Important_Issue_Financial,Most_Important_Issue_Healthcare,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Other,Most_Important_Issue_Military,Main_transportation_Car,Main_transportation_Public_or_other,Main_transportation_Foot_or_bicycle,Main_transportation_Motorcycle_or_truck,Occupation_Services_or_Retail,Occupation_Public_Sector,Occupation_Student_or_Unemployed,Occupation_Hightech,Occupation_Industry_or_other
5873,,852.2838741,144802.8458,284.0946247,509.6993508000001,0.726691533,0.439810794,1.329121366,0.513081136,7.16076311,4.580587898,5956.0,38.82533368,435.2848197,5967.563147999998,54559.9331,259793.4282,20.86348053,68.02938531,3.593884548,81003.85042,90.0,3.0,683.4275458,9.0,481.4025458,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5874,4.0,715.2336752,80848.05683,238.4112251,339.1117881,0.636783066,0.8281250590000001,2.049403156,5.115474609,9.841765922,0.293162607,7985.0,10.49174317,409.5824023,4210.282685,49065.74905,114996.8048,20.23814226,189.2707642,73.00163514,57088.32346,50.0,4.0,631.5409162000002,11.0,458.01115080000005,2.0,0.0,1.0,1.0,1.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5875,2.0,1304.108927,270519.0172,434.7029758000001,622.3077186,0.576711399,0.4691558220000001,3.391371504,1.3522702830000002,8.558008359,7.341355127000001,8363.0,47.7665131,363.3083652,6949.693917000001,48322.14781,387266.8967,19.06064965,220.6702629,77.54831146,189411.3802,80.0,1.0,577.8658522000002,13.0,377.3151033,0.0,1.0,0.0,1.0,0.0,0.0,2.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5876,5.0,403.9647369,98451.43843,134.6549123,731.1388552999998,0.556193694,0.30297169,0.639736436,0.153849362,9.787969955,9.739313088,6636.0,22.57927652,658.5805280000002,8628.549609,76368.61597,534564.0258,25.66282385,280.51463019999994,78.12539507,18276.60031,60.0,1.0,910.4627344,5.0,489.2527473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5877,,109.496677,10336.62775,36.49889234,283.2038751,0.15112023300000002,0.05841085400000001,0.8405441509999999,2.55194166,7.302188175,6.9037500210000005,3920.0,52.22287045,511.2140606,3854.466872,60790.4559,,22.61004336,267.092787,39.30635462,1378.668035,90.0,1.0,816.214459,14.0,655.6028339,0.0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5878,1.0,709.3176917999998,71261.16593999999,236.4392306,301.3931562,0.647022843,0.826489661,2.852559688,4.01666465,9.932411127,3.728443859,4560.0,86.07692176,530.5731918,4075.0779450000014,62338.83667999999,90837.83458,23.03417443,246.1384534,,56149.94899,90.0,2.0,828.726877,13.0,642.1433774000002,2.0,0.0,1.0,1.0,1.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5879,5.0,404.9884415,41978.13113,134.9961472,310.9579941,0.9559975,0.44712391,5.887433092999999,2.909470901,4.917002772,4.33330927,3671.0,42.85731802,379.5178083,3868.615557,45600.32886,96694.87407,19.48121681,234.0493449,81.20912476,18368.9559,100.0,0.0,589.0230943,12.0,432.7225348,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5880,3.0,138.20460590000002,14859.30999,46.06820196,322.5502485,0.911700321,0.452055666,,4.612799457,,7.728234147999999,6709.0,54.72323631,385.3211377,3996.14476,49637.48161,104038.6628,19.62959851,225.7420341,82.5851012,2178.347433,100.0,4.0,668.7926656000002,11.0,579.4972337,1.0,0.0,1.0,1.0,0.0,1.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5881,6.0,848.6656519999998,85340.55265,282.8885507,301.6755272,0.998431558,0.297332765,4.918478404,6.732587607,0.133368634,7.03495482,7834.0,60.24867059,524.7160616,4066.187395,62497.52628,91008.12369,22.90668159,261.8672105,75.88911436,80318.82065,90.0,1.0,837.0154296000002,15.0,669.2068429,0.0,0.0,1.0,1.0,1.0,0.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5882,2.0,388.4368289,40502.76765,129.478943,312.81354889999994,0.417924795,0.133662222,7.9078405489999986,9.636930136,7.582634287,4.466845223,9017.0,65.68462951,375.9388342,3880.013157,44170.54409,97852.31635,19.38914217,253.8507292,97.02038718,16904.27561,100.0,2.0,560.4438497000001,9.0,381.635088,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5883,5.0,225.1035942,34704.00898,75.03453139,462.5071728,0.605145106,0.232419354,7.16031811,7.196224642000001,0.963736344,7.815060507999999,7620.0,42.79078902,,5326.491102,45663.31655,213912.8849,18.7272445,171.8220986,65.06961307,5715.215432,60.0,2.0,573.7137761,12.0,423.6486817,0.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5884,4.0,1087.311183,163109.6087,362.437061,450.0356785,0.813605427,0.887054476,6.2437808210000005,0.551769666,6.124350505,7.91052928,6337.0,10.63487206,390.5587004,,49875.87217,202532.1119,19.76255804,122.4086001,3.059076471,131733.0603,90.0,3.0,635.2144331000002,,477.4160699,1.0,1.0,1.0,0.0,1.0,0.0,2.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5885,7.0,389.4697838,37426.21748,129.82326129999998,288.2859136,0.640172307,0.578362499,0.319137911,5.2719097,3.431134203,7.440121707,6039.0,,535.7988143,3954.456765,62890.4442,83108.76799,23.14732845,266.3723155,93.99019945,16993.90242,70.0,2.0,839.8666225,13.0,657.6381964999998,2.0,0.0,1.0,1.0,1.0,1.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5886,7.0,1572.816226,143555.6805,524.2720753000001,273.8190479,0.624198589,0.710088067,0.681756283,9.022416356,2.526291905,5.195631373,4337.0,,575.6868687000001,3889.564216,57701.80348,74976.87097,23.99347555,308.7126744,61.31204257,275395.481,70.0,1.0,697.4985686000001,13.0,303.9969639,0.0,1.0,1.0,1.0,0.0,0.0,2.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5887,5.0,1087.238568,67757.99162999999,362.4128559,186.9635432,0.612622422,0.133860245,0.005160987,7.744082659,5.042616162,4.589032053,3924.0,31.4915441,547.9093247000002,2965.454081,60757.03,34955.366480000004,23.40746301,331.3944129,94.62584199,131715.491,80.0,1.0,810.6387421000002,11.0,597.6479912000002,1.0,1.0,1.0,0.0,0.0,1.0,2.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5888,8.0,605.7241458,44653.99567,201.9080486,221.1600577,0.918818221,0.099780045,1.059202985,2.001255178,5.4895830110000015,4.043438786,8386.0,93.45808655,321.1432251,,37940.83617,48911.77111,17.92046945,356.1912463,52.54633902,40978.76813,70.0,1.0,495.7026732,6.0,369.1155295,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5889,2.0,969.5845268,227117.744,323.1948423,702.7270066000002,0.274027205,0.839703063,5.196545738999999,2.6647664580000003,0.826638485,0.197889553,8737.0,30.39316148,660.7322397,8348.734545000001,76612.464,493825.2458,25.7047124,259.0595824,76.67521439,104788.1009,100.0,1.0,921.6170579,9.0,513.3706831000002,2.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5890,6.0,1299.569561,62283.63976000001,433.1898537,143.77908259999995,0.64196673,0.047662159,7.134896447000001,7.021349755,8.916534064,9.055724062000001,9219.0,90.5041459,328.8924047,2095.575636,32259.765160000006,20672.4246,18.13539094,526.3357334,66.5275855,188096.6392,80.0,3.0,386.5577764,10.0,152.3534077,0.0,1.0,1.0,0.0,1.0,1.0,2.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5891,6.0,44.12751371,7254.490295,14.70917124,493.1950399,0.932554529,0.859673425,2.879628518,8.070312982999999,8.991729598,9.515739116,4100.0,36.03833807,430.75393780000013,5793.458275,55008.83264,243241.3474,20.75461245,75.33447687,96.55794718,241.0688897,100.0,1.0,701.4372205,16.0,528.8783448,0.0,0.0,1.0,1.0,1.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5892,2.0,258.2570277,28841.33404,86.08567591,335.0305813,0.702208972,0.055620608,7.247579612000001,8.961148892999999,1.897922619,6.439513215,4518.0,72.05728006,403.3514244,4157.008662,46895.6766,112245.4904,20.08361084,221.408331,16.71234265,7506.829272,60.0,4.0,590.6941828,5.0,388.3496853,0.0,0.0,1.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5893,5.0,165.0912839,,55.03042798,514.2750599,0.6796812659999999,0.181290412,5.6422204570000005,2.094588736,9.538404283,3.655659312,8574.0,88.59071641,485.62773560000005,6114.00607,58822.09264,264478.8372,22.03696294,23.43003676,41.40836287,3093.378432,70.0,4.0,,6.0,488.2259903,0.0,0.0,0.0,1.0,1.0,1.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5894,2.0,739.4665492,175911.7029,246.4888497,713.6700222999998,0.052445283,0.17338665399999995,3.321923914,4.8710320010000006,7.993581982,0.010318956,4531.0,11.67886509,605.0642934,8346.828809999999,71859.30612000001,509324.9008,24.59805467,238.2297876,84.42469742,61013.24189,80.0,2.0,862.0503502999999,9.0,492.250968,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5895,4.0,1011.893896,118966.6734,337.2979653999999,352.7049838,0.484087789,0.625025032,3.72130879,4.444815679,7.854516677999999,8.351436765,7447.0,18.66817635,363.7819693,4254.613776,44085.27533,124400.8056,19.07306922,228.4549138,8.849229547,114117.2154,100.0,0.0,558.0380329,16.0,390.7275244,0.0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5896,3.0,274.6043344,62878.33172,91.53477814,686.9337862000001,0.304554434,0.033243295,7.36629256,8.130431547999999,6.287012582000001,1.939223558,8572.0,40.05302591,625.4437177,8120.225297,73076.29512000001,471878.0266,25.00887278,225.2018797,64.84906101,8480.150388,70.0,3.0,878.6127972,6.0,494.0401451,0.0,0.0,0.0,,0.0,1.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5897,8.0,251.2954223,35694.34992,83.76514077,426.12415610000005,0.099378216,0.760814475,5.7161116970000005,6.7005382220000005,5.364322066000001,3.1058549560000004,6345.0,63.78043026,413.61824900000005,5088.478059,50566.55661,181581.7964,20.33760677,126.3094885,54.44784635,7110.363949,90.0,1.0,637.3250579,,444.9124364,0.0,0.0,1.0,1.0,1.0,1.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5898,9.0,473.0723949,47537.44961,157.6907983,301.459883,0.551151927,,9.141817123,4.729793945,5.6597019920000005,0.842924549,8846.0,13.89777756,369.2782649,3753.15536,43652.18431,90878.06107,19.21661429,261.6530102,51.69599438,25034.07867,70.0,1.0,557.8247987000002,7.0,390.656744,2.0,0.0,1.0,1.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5899,7.0,814.8880155,190829.9815,271.6293385,702.5381815000002,0.264786195,0.936266414,6.229849521,5.8175787,6.8024913620000005,3.821258307,6302.0,7.832523738,631.3440696,8288.069954,74040.40787000001,493559.8965,25.12656104,241.4294946,34.45575736,74064.12688,70.0,4.0,890.4142027999999,8.0,503.901444,1.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5900,4.0,107.0734942,14041.02924,35.69116475,393.4035031,0.5212987179999999,0.7632377379999999,4.871629267,5.897871954,9.698550592,8.291359041,7373.0,10.16369681,403.1167001,,50832.01144,154766.3162,20.07776631,145.06500390000005,31.73645751,1319.550406,50.0,3.0,660.7283342999998,8.0,517.1659078,0.0,0.0,1.0,1.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5901,2.0,132.707685,30539.50526,44.235895,690.3783741000002,0.107238489,0.26935584,9.867421412,6.053559496,7.369651909,4.431077598,8147.0,3.2291508980000003,640.6793786000002,8185.142498,74341.26825,476622.2994,25.31164512,236.80555530000004,98.20310927,2011.050301,,2.0,892.3989652,9.0,493.4993741,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5902,8.0,1793.099234,47206.36646000001,597.6997448,78.98006796,0.425315412,0.81024552,,5.998349835,8.810714986,2.498759127,7209.0,38.01009941,518.7544521000002,1827.309584,45648.76891,6237.851135,22.77618168,566.1286761,16.90947879,357852.6846,90.0,1.0,,12.0,121.9891995,0.0,1.0,1.0,1.0,1.0,0.0,2.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5903,4.0,555.7472739,79734.94841,185.2490913,430.4201864,0.150588062,0.048254513,1.443031605,0.398803011,8.338303983,8.171796799,7153.0,7.103446545,469.0696899,5242.341243,54375.517470000006,185261.5368,21.65801676,114.5141758,51.13384016,34512.47492,40.0,5.0,672.4395028,8.0,414.4695265,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5904,3.0,599.0325698,82130.91054,199.6775233,411.3177548,0.869682168,0.716485857,2.40153329,1.025170654,7.933601658,1.312387898,6655.0,70.35260363,473.3087738,5059.795095,,169182.2954,21.75566073,103.87609,17.25192394,40080.79082,100.0,1.0,693.5869174,15.0,452.9544911,0.0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5905,4.0,517.909847,65892.30146,172.6366157,381.6820736,0.432314448,0.938332589,7.296902632999999,1.03736222,5.838773521,4.964461909,3604.0,19.57812861,421.3513272,4659.523391,52068.81183,145681.2053,20.52684406,142.99124519999995,75.68564541,29986.03769,100.0,3.0,675.4737584,12.0,516.1787131,1.0,0.0,1.0,1.0,1.0,1.0,0.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5906,9.0,587.312504,87580.04029,195.7708347,447.3599984,0.984861549,0.055649282,4.8001202780000005,9.415639306000001,0.6752157609999999,9.203018146,3389.0,81.61542490000002,516.2531746999998,5506.106333,59156.82355,200130.9682,22.7212054,77.34322835,91.46117754,38531.99055,40.0,2.0,,9.0,445.7151999,4.0,0.0,1.0,1.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5907,1.0,219.74669390000003,40487.96548,73.24889796,552.7450461,0.211385193,0.498137581,0.048444364,4.70162136,7.021269875,8.178949605,5307.0,19.5330851,472.5708398,6472.59214,58018.55886000001,305527.086,21.73869453,66.46977159,24.039426100000004,5448.6499509999985,70.0,1.0,715.7236058999998,7.0,470.2706909,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5908,2.0,1024.3682310000004,118948.5108,341.456077,348.3566958,0.221735838,0.392812785,6.194623632000001,9.627645197,5.735021334,3.859033354,3816.0,32.06347318,436.5241205,4356.6152,50115.6092,121352.3875,20.89315966,190.8188377,55.56550792,116943.7086,50.0,0.0,629.2642416,7.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5909,1.0,313.1166182,40277.74127,104.3722061,385.90485710000013,0.8331497059999999,0.441949636,5.942119062000001,6.765847118,3.267261579,7.422454983,3382.0,35.18229972,373.8930042,4606.83458,47040.24443,148922.5588,19.3363131,174.81762609999996,73.66010975,11007.92961,60.0,3.0,,10.0,459.496588,1.0,0.0,1.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5910,5.0,1430.953961,275718.1079,476.98465360000006,578.0439807,0.238985508,0.607505037,2.161330541,7.905143735,2.241639148,2.345887756,4662.0,18.15825193,134.88591430000002,6050.2116350000015,30110.04865,334134.8436,11.61403953,383.4292112,31.13597964,228001.3444,90.0,3.0,,15.0,412.7142537,1.0,1.0,0.0,0.0,1.0,1.0,2.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5911,7.0,498.2341433,59349.2107,,357.357348,0.506576238,0.554625079,9.588281168,9.098743375,4.778060153999999,4.882422579,9848.0,71.18973781,396.9741058,4367.521691,49514.97484,127704.2741,19.92420904,176.1359068,92.29371054,27757.996,60.0,2.0,646.9683312999998,12.0,507.9118024,1.0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5912,5.0,86.80289520000002,14754.70254,28.9342984,509.93814800000007,0.391421348,0.21181767,8.35951284,8.29597774,1.236622902,0.458404324,5686.0,67.06851351,399.7254039,5898.832287,49559.05847,260036.9147,19.99313392,151.04351530000002,22.25014854,876.1279222000002,30.0,2.0,604.4874966,8.0,387.48163660000006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5913,9.0,164.1487197,17990.032769999998,54.71623991,328.7878113999999,0.002277418,0.346424319,3.474816005,,5.740368734,5.095201698,5257.0,17.17782118,420.244905,4128.367924,50787.80789,108101.4249,20.49987573,188.9080029,83.33666592,3058.58315,90.0,2.0,662.8127326,11.0,503.4270739,0.0,0.0,1.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5914,8.0,533.2120321000001,88462.42797,177.737344,497.7143573,0.322684539,0.7212933229999999,4.292506832,8.73098271,7.594250562,8.431467248999999,3805.0,4.454977158,420.6610005,5818.465575,52059.85389,247719.5815,20.51002195,104.2399145,71.57007242,31778.30081,90.0,1.0,644.5800268999999,8.0,432.4273814,0.0,0.0,1.0,1.0,1.0,1.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5915,8.0,168.6136342,15765.5863,56.20454473,280.5037632,0.6844920870000001,0.12226924,2.2770241,1.29368772,8.880430826,2.43903077,5411.0,67.05458553,470.84575819999986,3746.729148,58120.8573,78682.36115,21.69898058,286.584947,26.893139399999995,3225.155393,60.0,2.0,792.7818341,9.0,681.9405508,0.0,0.0,1.0,0.0,1.0,1.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5916,8.0,930.0773137,78962.05112,310.0257712,254.6951204,0.494357783,0.7186566329999999,5.178505762,2.214965359,5.3679074810000005,9.792361697,9186.0,45.43921305,,3552.379405,59094.54425,64869.60434,22.42128677,278.8175798,48.83238699,96436.00459,60.0,2.0,794.1643582,9.0,632.5043113,1.0,0.0,1.0,0.0,1.0,1.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5917,8.0,188.163382,18633.45966,62.72112734,297.0842593000001,0.667281155,0.146462382,4.320907476,4.303385497,8.691405111,7.9567927260000015,4765.0,5.954058119,381.3665721,3733.575737,44630.2442,88259.05712,19.52860907,257.69479069999994,45.30324964,4006.660942,100.0,3.0,570.1228196000002,9.0,394.3689575,0.0,0.0,1.0,1.0,0.0,1.0,0.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5918,6.0,1308.997332,162547.9903,436.3324438,372.5324408,0.203685225,0.247564569,5.27421992,6.093384286,9.966578707,4.488865635,4013.0,31.83041064,494.9231855000001,4715.170779,58434.05506,138780.4194,22.24686912,134.8748894,72.81730026,190832.334,70.0,3.0,754.5786486000002,9.0,543.7890751,0.0,1.0,1.0,0.0,1.0,0.0,2.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5919,1.0,-194.244766,-13839.16372,-64.74825534,213.7380173,0.625671403,0.605467153,8.997589876000001,5.402428925,1.625037368,6.100361901,3061.0,14.43987133,608.8916742,3355.163522,66216.13505,45683.94005,24.67573047,323.1602148,23.4882019,4137.588314,80.0,3.0,870.9253264,14.0,603.0980359,2.0,1.0,1.0,1.0,1.0,0.0,2.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5920,7.0,32.5999282,7410.177890999998,10.86664273,681.9197128,0.380309768,0.856042684,1.3531863780000002,6.863790909,3.271203209,1.013305907,7287.0,77.79661841,632.0738596,8083.344847,73274.87187,465014.4947,25.14107913,225.4252761,57.35402799,138.950567,100.0,0.0,878.7177488,9.0,483.3186079,1.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5921,1.0,300.33383060000006,45002.32299,100.1112769,449.5230148,0.399180981,0.004725443,2.794500338,5.794232727000001,0.772252632,7.621069306,7472.0,34.04603938,426.0463708,5347.32289,49699.96851,202070.9408,20.64089075,177.52292340000002,92.71483689,10132.37903,50.0,3.0,601.7498524,8.0,346.7116344,3.0,0.0,1.0,1.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5922,1.0,274.7120378,43600.12748,91.57067928,476.1363334,0.379918377,0.188807407,6.631176902000001,6.57448669,6.5925177439999985,1.4120944869999998,9087.0,14.50874032,430.7792333,5622.921801,51255.6308,226705.808,20.75522183,142.0994836,1.248325664,8486.759982,30.0,2.0,624.423084,8.0,378.2162814,0.0,0.0,1.0,0.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5923,8.0,81.87731772,12874.72692,27.29243924,471.7323653,0.446653891,0.079262928,8.169624282000001,7.460138944,2.091019042,9.381267664,4501.0,82.0332946,407.4007161,5532.1250850000015,49402.39354,222531.4245,20.18416994,152.4716256,70.2401821,782.169679,30.0,2.0,604.9400994,6.0,382.2124367,2.0,0.0,1.0,0.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5924,9.0,222.2250536,28906.316860000006,74.07501785,390.2303056,0.7291345290000001,0.535468691,7.501182451,9.615880987,2.126910624,4.284250864,6309.0,9.700254118,348.8953298,4600.0937159999985,45067.04329,152279.6914,18.67874005,191.5514249,68.77727800000001,5571.183288,70.0,1.0,581.7571254,9.0,457.4565959,0.0,0.0,1.0,0.0,1.0,1.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
